3,3,4,4,2,4,2,4,2,1,2,4,1,4,0,2,0,1,0,0,0,1,0,0,3,1,4,4,2,4,2,4,2,2,1,0,2,4,1,2,1,0,1,0,0,1,0,0,2,3,1,4,2,4,2,4,2,0,3,3,0,1,4,3,0,0,0,0,1,0,1,0,3,3,4,4,0,4,4,4,2,3,2,2,1,3,0,2,0,0,0,0,0,1,0,0,3,3,4,4,2,3,2,4,2,1,2,1,0,2,4,1,0,1,0,1,0,0,1,0,3,1,4,1,2,4,4,4,1,0,4,3,4,4,3,0,1,1,0,0,0,1,0,0,1,0,4,4,2,4,2,4,4,0,2,3,0,2,4,0,0,0,0,0,0,0,1,0,3,3,4,4,2,4,4,4,0,0,2,1,0,3,3,3,0,0,0,0,1,0,0,0,3,3,4,4,0,4,2,4,3,4,2,4,3,2,2,4,0,1,0,0,0,0,0,1,3,4,4,4,2,4,2,4,0,4,0,0,4,1,4,0,0,0,0,1,0,0,0,1,3,3,4,0,2,4,2,0,5,5,1,5,29,3,5,0,3,19,1,2,0,1,8,1,5,1,5,28,4,0,0,4,22,3,5,0,3,19,7,6,1,6,34,5,3,1,3,19,0,5,0,0,3,7,2,0,7,35
2,0,3,1,3,0,2,2,2,4,1,3,1,2,1,4,0,1,0,1,0,1,0,0,2,4,3,3,3,2,2,2,4,3,2,4,1,4,0,4,0,1,1,0,0,0,0,0,2,3,2,1,3,0,2,2,0,2,4,0,2,1,4,1,0,0,0,0,0,0,1,0,2,0,3,1,3,0,4,2,0,0,4,4,2,1,0,4,0,0,0,0,0,0,1,0,2,0,3,1,3,0,0,2,1,0,4,3,4,1,2,4,1,0,0,0,0,0,0,0,1,0,3,1,3,0,2,2,4,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,2,0,1,1,3,0,2,2,1,2,0,2,1,4,1,3,0,0,0,0,1,0,0,0,2,0,3,1,1,0,2,2,0,0,0,4,4,1,2,4,0,1,0,0,0,0,0,0,2,0,3,1,3,0,2,2,0,1,3,2,2,3,4,0,1,0,0,0,0,0,0,1,0,0,3,1,3,0,2,0,1,1,3,4,0,4,2,2,0,0,0,0,0,0,0,0,2,0,3,1,3,0,2,2,6,6,0,6,32,0,5,0,0,2,2,5,0,2,13,0,2,0,0,2,7,3,1,3,16,0,4,1,4,23,0,3,0,0,2,2,5,0,2,13,1,7,0,1,5,5,5,1,5,25
4,2,2,4,3,3,3,1,0,3,0,4,4,4,4,2,1,0,1,0,0,1,0,1,0,2,0,4,3,4,3,2,2,2,4,2,2,3,3,2,0,0,0,0,0,0,1,0,4,2,2,4,3,3,3,1,2,3,4,1,3,4,3,4,0,0,0,0,1,0,1,1,4,2,2,4,3,3,3,4,1,1,1,0,4,3,2,0,0,0,0,0,0,0,0,0,4,2,2,4,3,3,3,1,2,0,4,0,1,4,1,3,0,0,0,0,0,0,1,0,4,2,2,4,3,3,1,1,4,2,1,4,2,1,2,0,0,0,1,0,0,0,1,0,4,2,1,4,3,3,2,1,2,4,3,2,4,1,2,0,0,0,0,0,0,1,0,0,4,2,2,4,3,1,3,1,1,2,3,1,4,0,3,3,0,0,0,0,0,0,0,1,4,2,2,4,3,3,3,3,0,1,0,0,2,4,1,0,0,0,0,1,1,0,0,0,4,2,2,0,2,3,3,1,0,0,1,4,3,3,3,0,0,0,0,0,1,0,0,0,4,2,2,4,3,3,3,1,6,1,0,6,33,1,5,1,5,28,0,7,1,7,39,0,5,0,0,4,3,0,0,3,19,1,3,1,3,19,0,6,0,0,4,4,7,0,4,23,3,5,1,5,28,6,0,0,6,33
2,0,1,1,0,1,2,1,2,3,2,3,4,4,4,1,0,0,0,0,0,1,0,0,2,0,1,1,0,4,2,1,0,1,2,2,0,2,3,4,0,0,0,0,0,0,0,0,2,0,1,1,0,1,2,1,1,0,3,1,2,4,3,1,0,0,0,1,1,0,0,0,2,0,1,1,2,1,2,1,1,4,3,3,4,2,0,2,0,0,0,0,0,0,0,0,2,0,1,1,0,1,2,1,4,1,3,1,2,0,3,4,0,0,0,1,0,0,1,0,2,0,1,1,0,1,3,1,1,3,1,4,4,4,0,2,0,0,1,0,1,0,0,0,2,0,1,1,4,1,2,1,4,2,2,1,2,3,0,4,0,0,0,0,0,0,0,1,2,0,1,1,0,1,2,4,4,4,4,3,1,4,0,1,0,0,0,1,0,1,1,0,2,0,1,3,0,4,0,1,1,2,3,2,0,1,4,0,0,1,0,0,0,1,1,0,2,2,1,1,0,1,4,1,0,4,3,3,0,4,0,0,0,1,0,0,0,0,0,1,2,4,1,1,0,1,2,0,7,3,0,7,36,4,6,0,4,20,5,5,1,5,26,0,2,0,0,2,5,6,0,5,26,2,2,0,2,11,2,1,1,1,5,1,7,0,1,5,4,6,0,4,20,5,4,0,5,26
2,3,3,3,0,2,0,3,0,0,1,0,3,1,0,1,0,0,0,1,0,0,0,0,2,3,3,0,0,2,0,3,3,0,1,2,4,0,4,2,0,0,0,0,0,0,0,1,2,3,3,3,0,2,0,2,2,2,3,3,1,0,1,3,0,0,1,0,0,0,0,1,2,3,3,3,0,2,0,3,3,1,4,4,3,0,4,2,0,0,0,0,0,0,0,0,2,3,3,3,0,2,0,3,2,1,4,2,0,4,2,0,0,0,0,0,0,0,0,0,2,3,3,3,0,2,0,3,3,0,2,0,4,4,1,2,0,0,0,0,0,0,0,0,2,3,3,3,0,2,0,3,4,1,4,4,2,1,1,4,0,0,0,1,0,0,1,0,2,3,3,4,0,2,1,3,2,3,2,3,1,2,4,3,0,0,0,0,0,0,0,1,2,3,3,3,0,2,0,3,4,4,1,1,0,1,2,3,0,0,1,0,0,1,0,0,2,3,1,3,0,1,0,3,4,4,3,0,1,1,0,1,0,1,0,0,0,1,0,0,2,4,3,3,0,1,0,3,3,5,1,5,27,4,7,0,4,20,4,5,1,5,27,6,5,0,6,30,6,1,0,6,30,2,0,0,2,13,0,4,0,0,2,0,2,1,2,13,6,3,0,6,30,5,6,0,5,26
4,3,2,0,3,0,1,1,2,3,4,2,4,3,3,3,0,1,1,1,0,0,0,1,4,3,4,2,3,0,1,3,4,1,0,2,0,0,2,3,0,0,1,1,0,0,1,0,4,3,0,2,3,0,2,1,2,1,3,2,1,2,3,4,0,0,0,0,0,0,0,0,4,3,2,0,3,0,1,1,1,2,1,0,4,4,4,4,0,0,0,0,1,0,0,0,4,3,2,0,4,0,1,1,1,4,3,4,2,1,1,0,1,0,1,1,0,0,0,0,1,3,3,4,3,0,1,1,2,0,1,4,1,3,4,4,0,0,0,0,0,1,0,0,4,3,2,0,3,3,1,1,0,4,1,2,1,4,1,0,0,1,0,1,0,0,0,0,4,4,2,2,3,0,1,1,0,1,3,0,0,3,0,0,0,0,1,0,0,1,0,0,4,3,3,0,3,3,1,1,2,2,2,3,2,4,2,0,0,1,0,1,0,0,0,0,4,2,2,3,3,0,1,1,0,0,3,0,0,0,4,4,0,0,0,0,0,0,0,0,4,3,2,0,3,0,1,1,4,4,0,4,23,4,2,0,4,23,1,1,0,1,8,3,4,0,3,15,4,6,1,6,31,6,2,0,6,31,3,1,0,3,17,2,3,0,2,13,3,0,0,3,18,6,1,0,6,31
4,0,1,3,2,3,2,2,0,0,3,2,0,3,2,1,0,1,0,0,0,0,1,0,4,0,1,3,2,3,2,2,0,3,4,3,0,0,3,2,0,0,0,0,0,0,0,0,4,0,1,3,2,3,2,2,3,4,1,1,4,2,2,0,0,0,0,0,0,1,0,1,4,0,1,3,2,2,2,0,0,4,3,1,1,3,4,2,0,0,0,1,0,0,0,0,4,0,1,1,2,3,2,2,3,2,0,4,2,2,3,0,0,0,0,0,1,0,0,0,4,0,1,3,2,3,2,2,1,0,4,4,1,3,1,3,0,0,0,1,0,1,0,0,4,0,1,4,2,3,2,2,2,1,1,0,1,1,0,4,0,0,0,0,1,0,0,0,4,0,1,3,1,3,2,2,3,3,2,1,1,1,3,0,1,0,0,0,1,0,0,0,3,0,1,3,1,3,2,2,1,1,4,2,4,2,4,4,0,0,0,1,0,1,1,1,4,0,1,2,2,2,4,4,1,1,4,2,3,1,0,4,0,1,0,1,0,0,0,0,4,1,1,2,2,3,2,2,2,1,1,1,5,3,0,0,3,18,4,6,0,4,22,3,4,1,4,22,2,0,0,2,11,3,3,0,3,19,6,6,0,6,32,4,4,0,4,21,5,3,0,5,27,6,0,1,0,4
0,3,4,3,3,4,3,4,3,2,4,3,3,3,0,2,0,0,0,0,0,0,0,1,0,3,4,3,3,4,3,2,1,0,3,2,4,0,2,4,1,0,0,0,0,1,0,0,1,3,4,3,3,0,3,4,3,3,1,0,4,3,1,0,0,0,1,0,0,1,0,1,0,3,1,3,3,3,3,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,3,3,4,0,4,4,3,1,1,1,1,4,3,1,0,0,0,0,0,0,1,4,3,4,3,3,4,3,3,1,4,0,1,3,1,4,2,1,0,0,0,0,0,0,0,1,3,4,3,3,4,3,4,3,4,2,4,4,3,3,4,0,0,0,0,0,0,0,1,0,3,4,3,3,4,3,4,2,0,4,3,0,3,3,3,1,0,0,1,0,0,0,0,2,3,4,3,3,4,3,4,4,0,3,1,3,4,2,3,0,0,0,0,0,0,0,0,0,3,4,3,3,4,3,4,0,1,4,3,0,2,3,4,0,0,0,0,0,0,0,0,0,3,4,3,3,4,3,4,3,5,0,3,18,0,0,0,0,1,1,1,0,1,8,7,6,0,7,39,3,4,0,3,18,7,0,0,7,39,4,1,0,4,23,0,6,0,0,2,7,4,0,7,39,7,4,0,7,39
2,1,4,0,3,0,1,0,4,1,2,3,4,1,3,3,1,0,0,1,1,0,0,1,4,1,4,3,4,0,1,3,4,2,1,4,4,0,3,4,0,1,0,0,0,0,0,0,2,2,4,0,3,0,1,0,2,2,2,1,2,1,2,0,0,0,0,0,1,0,0,0,2,1,4,0,2,0,1,0,2,0,3,2,0,3,4,0,0,0,0,0,0,0,0,1,2,1,4,0,3,0,1,0,4,4,4,2,0,1,3,3,0,0,0,0,0,0,0,0,2,1,4,0,3,0,1,0,1,0,3,3,1,4,4,1,0,0,0,0,1,1,0,0,2,1,4,0,1,4,1,0,0,3,0,2,3,4,2,3,0,0,1,1,0,1,0,0,2,1,0,2,3,4,1,0,1,4,3,2,2,1,1,4,0,0,0,0,0,0,0,0,2,1,4,0,3,0,1,0,3,0,0,0,1,4,1,3,1,0,1,0,1,0,0,0,3,1,0,0,1,0,1,0,4,1,3,2,2,1,0,4,0,0,1,0,0,1,0,1,2,1,3,0,3,1,1,4,0,3,0,0,4,2,2,0,2,14,2,3,0,2,14,2,3,1,3,15,3,0,0,3,15,4,0,0,4,21,7,6,0,7,35,6,7,0,6,31,3,6,0,3,15,1,3,0,1,6
3,3,1,0,3,1,4,2,3,4,0,4,3,3,0,4,0,1,0,0,1,0,0,0,3,4,1,0,3,1,4,2,2,0,0,3,3,4,1,1,0,0,0,0,0,0,0,0,3,3,1,0,3,1,4,2,1,2,4,2,2,2,3,3,0,0,0,0,0,0,0,0,3,3,1,0,3,1,4,2,4,1,0,0,1,3,4,0,0,0,1,0,0,1,1,0,3,3,0,0,3,3,4,2,1,0,4,4,0,4,2,3,0,0,0,1,0,0,0,0,3,3,1,4,3,1,4,2,1,3,0,4,4,0,0,2,0,0,0,0,1,0,0,0,3,3,1,0,4,1,4,2,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,3,3,1,0,3,1,4,2,1,1,2,2,1,4,2,1,0,0,0,0,1,0,0,1,3,3,1,0,1,1,4,1,2,1,0,4,1,4,2,4,0,0,0,0,0,1,1,0,3,3,1,0,3,4,2,2,3,2,3,0,4,3,0,2,0,1,0,0,0,0,1,0,3,2,1,0,3,1,0,2,3,3,0,3,15,5,4,0,5,26,6,0,0,6,34,6,2,1,2,10,2,0,0,2,11,6,0,0,6,34,4,3,0,4,23,7,2,0,7,36,2,5,0,2,11,6,1,0,6,30
4,2,3,2,1,1,0,3,2,4,4,3,2,0,1,3,0,0,1,1,0,0,0,0,4,2,4,3,1,1,0,3,1,1,4,2,0,0,4,2,0,0,0,0,0,0,1,0,4,2,3,2,1,1,4,3,2,3,3,4,4,0,3,1,0,0,0,0,0,0,0,1,4,2,3,2,1,1,0,1,0,2,4,3,1,3,4,3,0,0,0,0,0,1,0,0,4,2,3,2,1,3,0,3,0,2,4,2,3,1,4,4,1,0,0,0,0,0,0,0,0,2,3,2,1,1,0,3,0,3,1,3,3,2,2,3,0,0,0,0,0,0,0,0,4,2,3,2,1,1,0,3,4,3,1,1,0,1,2,3,0,0,0,1,0,0,1,1,4,2,3,1,1,1,2,3,2,4,2,4,0,2,2,2,0,0,0,0,0,0,0,0,4,2,3,2,1,1,0,3,3,2,1,4,0,0,4,3,1,0,0,0,0,0,0,0,3,2,3,2,1,1,0,3,1,2,3,4,2,2,3,3,0,0,0,0,0,0,0,0,4,2,3,2,1,1,0,3,6,4,0,6,30,3,6,0,3,17,7,0,1,0,4,5,1,1,1,7,3,2,1,2,13,1,1,0,1,7,5,4,0,5,26,3,5,0,3,17,1,1,0,1,7,2,5,1,5,26
0,2,4,3,4,2,1,4,2,2,2,3,0,4,3,3,0,0,0,0,0,0,0,0,0,2,4,3,4,2,1,4,4,3,3,1,1,1,2,4,1,1,0,0,0,0,0,1,4,3,4,3,4,2,1,4,4,3,3,3,0,1,2,1,0,0,0,0,1,0,1,0,0,2,4,3,0,2,2,4,3,3,3,1,2,4,0,4,0,0,1,0,1,0,0,1,0,2,3,3,2,2,1,4,1,1,4,2,3,1,4,0,0,0,0,0,0,0,0,0,0,2,4,3,4,2,1,4,2,0,3,3,4,2,1,3,0,0,0,0,0,0,0,0,0,2,4,3,4,2,1,4,2,3,0,4,0,0,4,4,0,0,1,0,0,0,0,0,0,2,0,3,4,2,1,4,0,3,3,4,0,1,0,2,1,0,0,1,0,0,0,0,0,2,4,4,4,2,1,4,0,4,4,3,1,3,3,2,0,0,0,0,1,0,0,0,0,2,4,3,1,2,1,4,2,1,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,2,4,3,4,2,1,4,3,1,0,3,18,0,4,0,0,4,5,6,0,5,27,2,4,0,2,13,4,6,0,4,24,4,3,0,4,24,1,5,0,1,7,4,0,0,4,24,4,5,0,4,21,0,7,0,0,0
2,2,4,0,4,0,2,2,1,3,2,2,1,2,3,1,0,0,0,0,0,0,1,0,2,2,4,0,4,0,3,2,4,3,3,4,4,3,3,1,0,1,0,1,0,1,0,0,2,3,4,4,4,3,2,2,1,0,3,4,4,0,4,3,0,0,0,0,1,0,0,0,2,2,4,0,4,0,2,2,4,0,4,2,0,2,1,2,0,0,1,0,0,0,0,1,2,2,4,0,4,0,2,2,4,4,0,3,2,3,1,0,0,0,1,1,0,0,0,0,2,2,0,3,4,0,2,2,3,1,1,3,0,0,3,0,0,0,1,0,0,0,0,0,2,2,1,0,4,0,2,2,0,1,4,0,3,1,1,4,1,0,0,0,0,1,1,0,0,2,4,0,4,1,1,2,0,3,2,0,0,1,4,3,1,0,0,1,0,0,1,0,0,2,4,0,4,0,4,2,2,3,3,3,2,0,0,3,0,1,1,0,0,0,1,0,2,3,3,0,4,0,0,2,3,2,3,4,1,2,1,3,0,0,0,0,0,1,0,0,2,2,4,0,4,2,2,2,0,0,1,0,2,7,6,0,7,37,7,0,0,7,37,3,6,0,3,15,3,1,1,1,7,4,4,1,4,24,6,5,0,6,31,0,6,1,6,34,7,3,1,3,15,1,3,1,3,15
4,1,1,0,1,0,1,2,4,1,1,4,4,1,3,2,1,0,0,0,0,0,0,0,4,1,1,0,1,0,1,2,4,1,0,1,4,4,1,3,0,0,0,1,0,0,0,0,4,1,1,1,1,0,1,2,2,1,2,3,0,0,2,4,0,1,0,0,0,0,0,0,4,1,1,0,1,0,1,2,3,1,2,3,2,3,2,0,1,1,0,0,0,0,0,0,3,1,1,0,1,0,1,2,4,4,1,0,3,4,0,0,0,0,0,1,0,0,1,0,4,1,1,0,1,0,0,2,2,4,1,2,2,1,0,4,0,0,0,0,0,1,0,0,4,1,1,0,1,1,1,2,0,0,4,2,4,4,3,0,0,0,1,0,0,0,0,0,4,1,4,0,1,0,1,2,1,2,0,3,2,4,2,3,0,0,0,0,0,0,0,0,4,1,1,0,1,0,1,2,0,3,3,4,3,0,4,2,0,0,1,1,0,1,1,0,4,1,3,4,1,0,4,2,1,3,3,1,3,0,4,2,0,1,0,0,0,0,0,0,4,3,1,0,1,0,1,2,6,5,0,6,31,7,3,1,3,16,6,1,0,6,31,2,7,1,7,37,3,5,0,3,15,2,1,0,2,11,6,0,0,6,31,5,2,1,2,11,3,4,0,3,19,5,7,0,5,25
2,1,1,0,2,3,3,1,1,2,0,0,2,1,2,1,0,1,1,0,0,0,1,0,2,2,0,0,2,3,2,1,2,4,3,2,3,3,1,4,0,0,1,0,0,0,0,0,2,1,3,0,2,3,3,1,3,0,0,4,1,0,3,3,0,0,1,0,0,1,1,0,2,1,0,0,2,0,3,1,3,4,3,4,1,3,0,1,0,0,0,0,1,0,0,0,2,1,1,0,1,3,3,1,4,0,2,2,2,4,1,3,1,1,0,0,1,0,0,1,4,0,1,0,2,3,3,3,1,3,3,0,0,4,2,1,0,0,0,0,0,0,0,0,2,1,1,0,2,3,3,1,2,2,0,3,4,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,2,3,3,1,4,4,0,3,2,3,1,3,0,0,0,0,0,0,0,1,2,1,1,0,2,3,3,3,3,0,0,1,4,3,2,0,0,1,0,0,0,0,0,1,2,0,1,0,2,3,3,0,1,1,1,3,2,4,0,1,1,0,1,1,0,0,0,0,1,1,1,3,2,3,3,1,4,5,1,5,28,3,6,0,3,15,7,2,0,7,36,2,5,0,2,11,0,5,0,0,4,6,3,0,6,33,4,3,0,4,22,2,5,1,5,28,7,1,0,7,35,1,3,0,1,6
0,0,1,2,2,0,0,3,1,2,3,3,4,0,1,0,0,0,0,0,0,1,1,0,0,0,1,2,2,0,1,3,3,1,1,0,1,2,4,1,0,0,0,0,0,1,0,1,0,0,1,2,2,2,0,1,0,1,4,1,1,4,0,3,0,0,0,0,0,0,1,1,0,0,1,2,2,0,0,3,2,1,3,0,3,0,3,1,1,0,1,0,0,0,0,0,2,0,3,2,2,0,0,3,0,1,4,2,2,0,2,4,1,0,1,0,0,0,0,0,0,0,4,2,2,0,0,3,4,2,2,2,1,2,4,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,3,4,3,0,2,1,4,3,4,0,1,0,0,0,0,0,0,0,3,1,2,2,0,0,3,0,0,1,4,1,0,0,3,0,0,0,0,0,0,1,1,0,0,1,2,2,0,0,3,4,1,2,0,2,3,3,3,0,0,1,0,0,0,0,0,0,0,2,2,2,0,0,3,4,3,0,2,0,1,2,3,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,3,2,7,1,7,38,1,6,0,1,5,1,5,0,1,5,1,2,0,1,5,6,2,1,2,14,6,4,0,6,30,3,0,0,3,17,0,3,1,3,17,3,7,0,3,17,3,0,0,3,17
3,0,2,0,4,4,2,2,1,3,4,0,1,0,4,1,0,0,1,0,0,0,0,0,3,0,4,0,4,4,2,2,2,0,2,0,1,4,2,4,0,1,0,0,0,0,1,0,3,0,2,0,4,4,2,2,3,2,4,2,0,2,2,4,0,1,0,1,0,0,0,0,3,2,2,2,4,4,2,2,1,3,4,4,3,2,4,0,0,0,0,0,0,0,0,0,3,0,2,0,4,4,2,2,0,2,0,1,3,3,2,2,1,1,0,0,0,0,1,0,0,2,2,0,4,4,2,2,3,1,2,2,1,1,0,4,0,0,0,1,0,1,0,0,3,0,2,2,4,1,2,2,4,0,0,3,3,1,3,3,0,1,0,0,0,1,0,0,3,0,2,0,4,1,2,2,2,3,1,4,1,4,1,0,0,0,0,1,0,0,1,1,3,0,2,4,4,4,1,0,2,3,3,2,2,3,1,0,0,1,0,0,0,0,0,0,3,3,2,0,4,4,2,2,4,3,1,1,0,3,1,0,1,0,0,0,0,0,0,0,4,0,2,0,4,4,2,2,5,2,0,5,29,7,0,0,7,37,4,1,0,4,24,3,2,0,3,15,2,4,0,2,12,0,4,1,4,24,5,4,0,5,26,2,1,0,2,12,5,7,0,5,29,4,1,1,1,5
4,3,0,4,1,2,4,3,2,3,2,4,3,4,2,0,0,0,0,0,0,0,0,0,4,3,0,4,1,2,4,3,1,4,0,0,0,0,4,4,0,0,0,0,1,0,0,0,4,3,0,4,0,2,4,3,2,1,3,0,0,1,0,4,0,0,0,1,0,0,0,0,4,3,0,0,1,2,4,3,2,0,2,1,4,0,1,3,0,0,0,0,0,0,0,0,4,3,0,4,1,2,4,3,3,1,1,0,3,1,3,0,1,0,0,0,0,1,0,1,3,3,0,4,1,1,4,0,1,4,1,1,0,3,4,0,1,0,0,0,0,0,0,0,1,3,0,4,1,2,4,3,2,4,0,1,4,1,1,0,1,0,0,0,0,0,0,0,2,3,0,4,1,2,4,3,0,0,4,0,2,2,0,3,0,0,1,1,0,1,0,0,4,3,4,0,1,2,4,3,0,0,3,4,3,1,0,1,1,1,0,0,0,0,0,1,0,0,0,4,1,2,4,1,1,3,3,0,1,0,1,4,1,0,0,1,0,0,0,1,1,3,0,0,1,2,4,4,6,2,1,2,10,7,0,1,0,4,6,5,0,6,34,6,6,0,6,34,0,4,0,0,3,0,6,0,0,1,3,5,0,3,19,4,0,0,4,21,1,0,0,1,5,2,7,0,2,10
3,4,0,2,4,2,0,4,1,1,3,4,4,3,1,2,1,1,0,0,1,1,1,0,1,1,0,2,4,3,1,4,2,3,1,2,1,3,1,3,0,0,0,0,0,0,0,0,3,4,0,2,4,2,0,4,0,4,2,1,0,1,3,4,0,1,0,0,0,1,0,0,3,4,0,2,4,1,0,4,4,3,3,0,3,2,2,2,0,0,1,0,0,0,1,0,3,4,3,2,4,2,2,4,1,4,0,0,4,1,0,1,0,1,1,0,1,0,0,0,3,4,0,2,4,2,0,4,1,3,3,3,4,1,1,3,0,0,0,0,0,1,0,0,3,4,0,2,4,1,0,4,0,1,1,4,0,4,0,4,0,0,0,0,0,1,0,0,3,4,0,2,4,4,0,4,4,2,1,1,4,3,0,2,0,0,0,0,0,0,0,0,3,4,0,2,4,2,0,4,3,1,0,2,2,1,2,4,0,0,1,0,0,0,0,0,3,4,0,2,4,2,0,4,2,0,1,2,1,3,3,0,0,0,0,0,0,0,0,1,3,4,0,2,4,2,0,0,6,7,0,6,31,6,0,0,6,30,4,3,0,4,24,1,5,0,1,9,3,7,0,3,17,6,1,0,6,30,0,2,0,0,3,5,5,0,5,27,2,3,0,2,10,6,5,0,6,30
0,0,4,0,3,0,4,3,3,1,1,1,0,3,2,4,0,0,0,0,0,0,1,0,0,0,4,0,3,0,2,3,2,2,4,3,2,1,0,4,0,0,0,0,1,0,0,0,0,0,4,0,2,0,4,3,2,1,2,4,0,1,1,0,0,1,0,0,0,0,0,0,0,1,4,0,3,0,4,3,3,3,3,0,2,3,0,4,0,1,0,0,0,0,1,0,0,3,4,0,3,0,0,3,2,3,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,3,1,2,0,1,0,3,1,0,0,0,0,1,1,0,0,0,0,0,4,1,0,0,4,3,2,1,0,2,2,2,1,1,1,1,0,0,0,0,0,0,2,1,4,0,3,0,4,3,4,0,3,1,1,4,2,1,0,1,0,0,1,0,0,0,0,0,4,0,1,0,4,3,3,3,3,4,2,1,2,3,0,1,1,0,0,0,0,1,0,3,3,0,3,0,4,3,1,4,4,1,2,4,1,3,0,0,1,0,0,0,0,0,0,0,4,0,3,0,4,3,0,3,1,3,15,5,0,0,5,25,3,6,0,3,15,4,4,1,4,23,1,3,0,1,5,1,0,0,1,5,3,6,0,3,15,3,4,1,4,21,3,4,0,3,15,7,7,0,7,38
3,0,2,1,0,2,2,0,3,2,1,4,2,1,2,1,0,1,0,1,0,0,0,0,3,2,2,4,0,2,2,0,4,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,2,2,0,3,3,3,1,0,0,1,3,0,0,0,0,0,0,0,0,3,0,2,1,0,2,2,0,3,1,1,4,0,4,1,3,0,0,1,0,0,0,1,0,3,0,1,1,0,2,1,0,2,1,4,3,0,3,4,3,0,0,0,0,0,0,0,1,3,0,2,1,0,2,2,3,2,3,2,1,3,3,2,2,0,0,0,0,1,0,0,0,3,0,2,1,3,2,2,0,3,3,4,1,2,0,2,3,1,0,0,0,0,0,0,0,3,0,2,1,0,2,2,0,2,2,0,2,0,2,0,1,1,0,0,0,0,1,0,1,2,0,2,1,0,2,2,1,3,2,3,1,0,1,3,3,0,0,0,0,0,0,0,0,3,0,2,1,0,2,2,0,1,0,1,4,0,1,2,2,0,0,0,1,0,0,0,0,3,0,2,4,0,2,2,0,0,5,0,0,3,0,5,0,0,3,7,4,0,7,35,5,3,0,5,27,2,7,0,2,12,5,6,0,5,27,0,2,0,0,3,0,1,0,0,2,0,4,0,0,3,0,0,0,0,3
2,3,3,2,4,3,0,4,1,3,4,2,4,2,0,3,0,0,1,1,1,1,0,0,2,3,4,2,4,2,0,4,0,0,4,4,4,3,2,0,0,0,0,0,0,1,0,0,2,3,3,2,4,3,0,4,2,3,0,0,2,0,3,4,0,0,0,0,0,0,0,0,2,3,3,2,4,3,0,4,4,0,0,3,0,0,0,3,1,0,1,0,0,0,0,0,4,3,0,2,4,3,0,4,2,3,4,1,4,0,4,0,0,1,1,1,0,1,0,0,2,3,4,1,4,0,0,4,0,1,3,3,4,3,4,2,1,1,0,1,1,0,0,1,0,1,3,3,4,3,0,2,2,1,3,1,3,2,4,1,0,0,0,0,0,0,0,0,2,3,3,2,4,3,0,4,3,4,1,3,0,4,4,2,0,1,0,0,1,0,1,1,2,4,3,2,0,3,4,2,0,1,3,3,1,2,4,1,1,0,0,0,0,0,0,1,0,3,3,2,4,3,0,1,2,2,2,3,1,4,2,1,0,0,0,0,1,0,0,0,2,3,3,2,1,3,0,4,4,0,1,0,2,7,4,1,4,24,4,7,0,4,24,7,1,0,7,39,7,6,0,7,39,5,7,0,5,28,3,7,0,3,17,7,3,0,7,37,1,2,0,1,8,7,4,0,7,39
3,3,3,2,1,0,2,4,2,4,4,2,4,2,4,2,1,0,0,0,1,0,0,0,2,3,3,2,4,0,2,4,0,1,1,2,2,1,3,4,0,0,0,0,0,0,1,0,3,3,3,2,1,0,3,4,3,2,1,4,2,2,3,0,0,0,0,0,1,0,0,0,3,3,3,2,2,0,2,4,4,1,1,1,3,4,4,4,0,0,1,0,0,1,0,0,3,3,1,2,1,4,2,4,0,4,3,3,0,3,3,1,0,1,0,0,0,0,1,1,3,4,3,2,1,0,3,1,3,4,1,4,1,1,4,1,0,0,0,0,0,1,0,1,3,3,3,2,1,1,2,1,2,2,2,1,0,0,4,3,0,0,1,1,1,0,0,1,3,3,2,1,0,0,2,3,4,3,1,3,4,0,4,3,0,0,0,0,1,1,0,0,3,3,3,2,4,0,2,4,4,0,3,2,2,4,4,4,0,0,0,0,0,1,0,1,3,3,3,2,1,4,2,4,3,0,1,3,2,1,3,3,0,0,0,1,0,1,1,0,3,3,3,3,1,1,3,4,6,7,0,6,32,6,4,0,6,33,3,2,0,3,17,7,0,0,7,39,6,3,0,6,33,5,7,0,5,26,7,2,0,7,38,6,2,1,2,13,3,6,1,6,32,2,3,0,2,13
